0.03622145034268964,0.03897006658430383,0.07930289306149602,0.07811950311322588,0.1537523122795539,0.14884529736721386,0.19983679209538033,0.10932725299716825,0.15313340088029576,0.002491031278672539
0.1977527605149131,0.2069754926183972,0.022582315002913432,0.04475267108800633,0.09742154619386927,0.03884704095295999,0.2547463845611078,0.019679649689669818,0.039793951734566145,0.07744818764359673
0.04454178978705122,0.049022072869417545,0.09126889653446024,0.04935223118757056,0.07725705178913454,0.22977894861342266,0.007414938976744994,0.24869183054884172,0.20124286358486984,0.0014293761084866801
0.13877880900617187,0.04606561623172378,0.2325341614363949,0.0013824036732997243,0.28778107019508753,0.13617968070407416,0.004050326611833291,0.10284367377415382,0.014188236495275551,0.03619602187198533
0.01479748749764105,0.045418169744654784,0.16782561036162075,0.06325071690048656,0.013219848401010016,0.033849561874065175,0.3129836121361995,0.23298746845461402,0.012306264861965588,0.10336125976774245
0.03171209808597749,0.04373755146518224,0.08409335226480003,0.19785825228560266,0.09546026716929226,0.06366938317594936,0.17711036572559283,0.030584172135025185,0.1413456788132085,0.13442887887936966
0.02277791687173233,0.06313918567272006,0.09593567618733244,0.08045290710738823,0.05329349265909088,0.22606712157979666,0.0444642142029543,0.33095768841306317,0.03877166205848743,0.04414013524743443
0.19098738706339358,0.06163400249810373,0.1154437626534998,0.1657416169965737,0.027952675258245425,0.018395465420183645,0.05589092472377166,0.25605858096642264,0.08097389569623263,0.026921688723573332
0.3661990422840758,0.01850879769200937,0.036279123300281525,0.14460687531473893,0.14622409884025894,0.0864415158288809,0.007210238159811126,0.15764553162512382,0.029969793621529888,0.006914983333289588
0.032795022714821306,0.052923909605087374,0.21076261820725462,0.034492642028644514,0.21171453041317057,0.014707467447577317,0.19561111931751224,0.05564411408163746,0.11324126696028292,0.0781073092240117
0.07262666009287123,0.1624742042645962,0.060210713939025176,0.0648322256120191,0.008387961319951386,0.05654103232038547,0.0230069972130039,0.20147610664886054,0.05094779963231204,0.2994962989569749
0.05466789200927542,0.2562871274544976,0.13227303814662172,0.0707594012271916,0.10985323479440687,0.027216737226851015,0.11244829306805205,0.04859256445787751,0.11392979665506194,0.0739719149601643
0.010851388230064664,0.0682187360694513,0.07289206735267853,0.04984567998173707,0.4807257941137674,0.14010118351952755,0.11069136289037868,0.051327805964927364,0.008097001951851101,0.0072489799256163535
0.017466943127854833,0.019234785266356146,0.11666236333659319,0.17885103843003405,0.14750413127497208,0.02055444851472264,0.12008567657419068,0.1275490608945728,0.2124395099849221,0.03965204259578135
0.06821688149438614,0.044160062041852736,0.002111505072505996,9.711928863615787E-4,0.2958948797704155,0.021650694854656333,0.5163538330562379,1.6792000624598247E-4,0.04760398766887398,0.0028690431484638297
0.1230718904733504,0.07537983747974794,0.30414432984161094,0.003047360262742521,0.08525103731698029,0.07078923483230508,0.09339772334464366,0.0018605792561483215,0.039908012449900436,0.2031499947425706
