0.0668550673019201,0.0544271623945892,0.18142162200689715,0.061031557754535545,0.05380376420034391,0.4995561129533469,0.06703418001357268,0.015870533374794556
0.13325935646319337,0.0814415088665922,0.1039694980202609,9.519527895718301E-4,0.3406108061861419,0.023996874543306793,0.26639864697646487,0.049371356154468145
0.019779768571842958,0.03694679914026227,0.2361919867293554,0.10259351619892264,0.01875653673239496,0.31714340680691117,0.15407844451364597,0.1145095413066648
0.029116762629845444,0.12578080248585397,0.12000974942609445,0.04050935681820536,0.20801155224979725,0.15789504516550212,0.030604653430945785,0.28807207779375554
0.020078166090756674,0.10438365636073159,0.2433193183420644,0.08131745806797017,0.08503039750525516,0.10735957423910869,0.20585078644834767,0.1526606429457656
0.2565041265770848,0.0330983946465652,0.1529730409771185,0.09905287105713921,0.07111840017455998,0.24373891432691736,0.1404001975376866,0.0031140547029285225
0.1352278562072295,0.11683932082794868,0.11202895566578132,0.31798806588536466,0.10470405255000376,0.16766434070652314,0.013868042824580085,0.03167936533256888
0.14100382084564128,0.10963447972755548,0.09202100476279752,0.41468573303923495,0.03167322233403995,0.07610284266877973,0.08201594221448147,0.052862954407469485
0.07108729646322275,0.044038071926220744,0.295320098212401,0.3379278693561917,0.11903329636952072,0.057338794967383346,0.023828123184461893,0.05142644952059789
0.12384387234967056,0.010552121206578093,0.021830877165692163,0.06222516679946476,0.1941197876080955,0.15777842199912423,0.13828972930610564,0.29136002356526913
0.017433730211956936,0.34078757794929426,0.05926567934885933,0.23637814821679226,0.13786087735677852,0.1352701410309208,0.05469828537314996,0.018305560512247923
0.08601552823760165,0.13080291983438047,0.2782322584281087,0.06578488613002752,0.3595097579607453,0.03697171609556785,0.03712933823319316,0.005553595080375317
0.04430068064312213,0.005757214707681312,0.33428958036978756,0.1555990114544228,0.030405259292895625,0.2664405515904615,0.008168628749751192,0.15503907319187787
0.2886036248755429,0.06889107345890046,0.017946421911937394,0.021381277498253897,0.03450402074299933,0.07620551919168826,0.16291031685261545,0.3295577454680622
0.12627742144144438,0.0749350709895883,0.23570083030812525,0.21085135802007374,0.01184512381062673,0.16682577331193996,0.016058856775615003,0.15750556534258667
0.18742380210134407,0.07911996882348678,0.09191920578775746,0.3175889219371912,0.07517310934164748,0.15662437284803246,0.05039173564672804,0.04175888351381249
0.01490637937524788,0.08567949409732924,0.01356943217758728,0.16300562606935132,0.025980327452901134,0.2866356139104276,0.061956758133627776,0.34826636878352785
0.16449601204399214,0.14695861110303374,0.032792826081394985,0.01757387878328441,0.41722702191306815,0.13650634189313102,0.056820767293139125,0.027624540888956346
