0.9997870283775481	0.9999999999490352	0.49897227047137394	0.49998555834057706	0.49996471215332133	0.4999857193188586	
0.0	0.10297486239872405	0.49999346405696854	0.5000051314495174	0.4999660962681834	0.49999271577717763	
1.0	0.0	0.49999329015742544	0.4999913220284671	0.49996489603819394	0.4999941074321038	
1.0	0.0	0.49999329015742544	0.4999913220284671	0.49996489603819394	0.4999941074321038	
0.0	0.04891316199306278	0.49999346405696854	0.5000051314495174	0.4999660962681834	0.49999271577717763	
0.4749043199477899	0.11542403457446815	0.499989068202628	0.4999917432377929	0.499964203132028	0.49998870712027854	
0.8867911621193372	0.22528649633940406	0.5000207325758994	0.5000196541161738	0.49996334958083233	0.5006438857182685	
0.7218654297905504	0.5266357579862818	0.49998897527357056	0.5000048111188683	0.4999286512186453	0.4999856980774138	
0.7629626518242286	0.7498985986978806	0.5000179261552752	0.5000391255355987	0.4999629850391584	0.49997949566692845	
0.37854755830493036	0.2700362018210301	0.4999924993067038	0.5000049643161223	0.4999651860596665	0.4999896769017673	
0.9361197386327371	0.7501854217863655	0.49999484101798525	0.5000181705358642	0.49996108596117306	0.49999064234516877	
0.829385632648576	0.05560061166078101	0.49999341434181455	0.500005944705902	0.49996495092636006	0.49998390053096864	
0.8672916851713914	0.9999999999480764	0.49895481681710835	0.49998555834057706	0.4999660936235049	0.49999192895671335	
0.9925579176687673	0.8343131519786539	0.5000204564600425	0.49997647653112504	0.4999640450942694	0.5001612784854262	
0.9274050212447611	0.4741662513476995	0.49998894313299896	0.49999195473059815	0.49996480377246727	0.49998967095932073	
0.629203092174012	0.2611616000073488	0.5000203983261459	0.5000248527999022	0.49996502771370793	0.5000644600401469	
0.8687777061709927	0.8825807942412044	0.5000184708431864	0.49999294111595466	0.4999643878923613	0.49999276978868706	
0.2357290523172435	0.8733013401333213	0.4999877157795794	0.49998963897401616	0.4999643822167233	0.49997417981912184	
0.7333452416406923	0.5571384533271085	0.4999893115230399	0.5000059286707353	0.4999286512186453	0.4999856980774138	
0.9894298116917833	0.3256446522286417	0.500023095437034	0.5000062904188243	0.49996515182963064	0.5002935177429715	
0.9082305206550872	0.8921170226361895	0.5000173504517044	0.5000119322662244	0.49996577331071457	0.5000593525448586	
0.4128813634543307	0.8210611177644903	0.4999947911032079	0.5000378981824924	0.4999649359730603	0.49999594264116887	
